,event_id_cnty,event_date,year,time_precision,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin1,admin2,admin3,location,latitude,longitude,geo_precision,fatalities,tags,population_best,civilian_targeting_dummy
2619,UKR136534,2023-09-17,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Serhiivka,49.3612,37.9578,2,0,,5.0,0
2620,UKR136705,2023-09-18,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,,,,State forces only,,Luhansk,Sievierodonetskyi,Lysychanska,Verkhnyokamianka,48.8548,38.2707,1,0,,3349.0,0
2621,UKR146017,2023-09-18,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Vuhledarska,Berezove,47.7672,37.5801,1,0,,488.0,0
2622,UKR136569,2023-09-18,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Svativskyi,Troitska,Koshelivka,49.7428,38.0311,2,0,,30.0,0
2623,UKR136579,2023-09-18,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Toretska,Kurdiumivka,48.4684,37.9567,1,0,,963.0,0
2624,UKR128445,2023-09-18,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Staromaiorske,47.7528,36.7957,2,5,,481.0,0
2625,UKR136551,2023-09-18,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Staromlynivska,Klyuchove,47.6761,36.8652,2,0,,99.0,0
2626,UKR128494,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Sievierodonetskyi,Lysychanska,Bilohorivka,48.9259,38.2467,2,0,,704.0,0
2627,UKR128497,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Marinska,Krasnohorivka,48.006,37.5097,2,0,,6181.0,0
2628,UKR136610,2023-09-19,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Bakhmutska,Klynove,48.562,38.1601,2,0,,672.0,0
2629,UKR136629,2023-09-19,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Tokmatska,Novoprokopivka,47.4198,35.8323,2,0,,566.0,0
2630,UKR128405,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Chasovoiarska,Bohdanivka,48.6171,37.8956,2,0,,350.0,0
2631,UKR128501,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Malotokmachanska,Mala Tokmachka,47.5325,35.8978,2,0,,1692.0,0
2632,UKR135956,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Sumy,Shostkynskyi,Esmanska,Bachivsk,51.845,34.2775,2,0,,149.0,0
2633,UKR128442,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Ivanivka,49.6608,37.8915,2,3,,18.0,0
2634,UKR128443,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Bakhmutska,Klischiivka,48.5279,37.9582,2,3,,449.0,0
2635,UKR128444,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Velykooleksandrivska,Vesele,47.4392,33.0446,2,3,,3.0,0
2636,UKR128404,2023-09-19,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2,0,,13242.0,0
2637,UKR128374,2023-09-20,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2,2,,473.0,0
2638,UKR128375,2023-09-20,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Lymanska,Torske,49.0173,37.9613,2,2,,1488.0,0
2639,UKR129002,2023-09-20,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),Military Forces of Ukraine (2019-) Air Force,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Tokmatska,Tokmak,47.2552,35.7124,2,0,,18916.0,0
2640,UKR136649,2023-09-20,2023,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Novoiehorivka,49.3349,37.9353,2,0,,12.0,0
2641,UKR128416,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Malynivska,Novodarivka,47.7807,36.6353,1,0,,17.0,0
2642,UKR128540,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Tokmatska,Urozhaine,47.211,35.9554,2,0,,256.0,0
2643,UKR128562,2023-09-21,2023,2,Military Forces of Ukraine (2019-) Air Force,Police Forces of Ukraine (2019-) Security Service of Ukraine,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,2,10,,76454.0,0
2644,UKR136655,2023-09-21,2023,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Khersonskyi,Oleshkivska,Oleshky,46.6184,32.7189,2,0,,19504.0,0
2645,UKR128376,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Berestove,49.5403,37.8941,2,2,,113.0,0
2646,UKR128377,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Chuhuivskyi,Chkalovska,Ivanivka,49.6354,36.9046,2,2,,605.0,0
2647,UKR128381,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Chuhuivskyi,Pechenizka,Artemivka,49.9282,37.0805,2,3,,736.0,0
2648,UKR128382,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Staromaiorske,47.7528,36.7957,2,3,,481.0,0
2649,UKR128383,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Synkivka,49.7634,37.7053,2,3,,203.0,0
2650,UKR128384,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Marinska,Yelyzavetivka,47.8858,37.3024,2,3,,1668.0,0
2651,UKR128417,2023-09-21,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,1,0,,2015.0,0
2652,UKR128561,2023-09-21,2023,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-) Navy; Police Forces of Ukraine (2019-) Security Service of Ukraine,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Crimea,Yevpatoriiskyi,Novofedorivska,Novofedorivka,45.0947,33.5721,1,30,,5261.0,0
2653,UKR128556,2023-09-22,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Staromaiorske,47.7528,36.7957,2,0,,481.0,0
2654,UKR136640,2023-09-22,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Bakhmutska,Bakhmut,48.5956,37.9999,2,0,,47600.0,0
2655,UKR128546,2023-09-22,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Malotokmachanska,Mala Tokmachka,47.5325,35.8978,2,0,,1692.0,0
2656,UKR128559,2023-09-22,2023,1,Military Forces of Ukraine (2019-) Air Force,Atesh,State forces,Military Forces of Russia (2000-) Navy,,External/Other forces,State forces-External/Other forces,,Crimea,Sevastopol,,Sevastopol,44.6121,33.5244,1,34,,121058.0,0
2657,UKR128563,2023-09-22,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Crimea,Bakhchysaraiskyi,Bakhchysaraiska,Bakhchysarai,44.7507,33.8642,2,0,,29995.0,0
2658,UKR128419,2023-09-22,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2,0,,13242.0,0
2659,UKR128425,2023-09-22,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,2,0,,2015.0,0
2660,UKR136662,2023-09-22,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Staromlynivska,Staromlynivka,47.6975,36.8247,1,0,,2212.0,0
2661,UKR129365,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Bakhmutskyi,Soledarska,Spirne,48.8082,38.2588,1,0,,200.0,0
2662,UKR136832,2023-09-23,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Sievierodonetskyi,Kreminska,Kuzmine,49.0063,38.1504,2,0,,267.0,0
2663,UKR129524,2023-09-23,2023,1,Military Forces of Ukraine (2019-) Air Force,Military Forces of Ukraine (2019-),State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Crimea,Sevastopol,,Sevastopol,44.6121,33.5244,1,0,,121058.0,0
2664,UKR136830,2023-09-23,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Khersonskyi,Khersonska,Prydniprovske,46.6778,32.7892,2,0,,924.0,0
2665,UKR129337,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Kyslivka,49.6407,37.9048,2,2,,456.0,0
2666,UKR129339,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Sievierodonetskyi,Kreminska,Dibrova,49.0005,38.1123,2,3,,291.0,0
2667,UKR129340,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Kolomyichyska,Novoselivske,49.523,37.953,2,3,,479.0,0
2668,UKR129341,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Staromaiorske,47.7528,36.7957,2,3,,481.0,0
2669,UKR129342,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Synkivka,49.7634,37.7053,2,3,,203.0,0
2670,UKR129343,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Velykonovosilkivska,Urozhaine,47.7531,36.8184,2,3,,657.0,0
2671,UKR129354,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Kramatorskyi,Lymanska,Torske,49.0173,37.9613,2,4,,1488.0,0
2672,UKR129408,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kherson,Beryslavskyi,Beryslavska,Beryslav,46.8415,33.4284,2,0,,8605.0,0
2673,UKR129364,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Luhansk,Svativskyi,Krasnorichenska,Balka Zhuravka,49.1581,37.9749,1,0,,426.0,0
2674,UKR129336,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Dvorichanska,Berestove,49.8554,37.9489,2,2,,133.0,0
2675,UKR129353,2023-09-23,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Malynivska,Malynivka,47.6723,36.4758,2,4,,685.0,0
2676,UKR136837,2023-09-24,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Donetsk,Volnovaskyi,Vuhledarska,Yehorivka,47.7068,37.2249,2,0,,679.0,0
2677,UKR136842,2023-09-24,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Luhansk,Sievierodonetskyi,Kreminska,Kuzmine,49.0063,38.1504,2,0,,267.0,0
2678,UKR136844,2023-09-24,2023,1,Military Forces of Russia (2000-) Air Force,,External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Zaporizhia,Polohivskyi,Tokmatska,Pshenychne,47.3615,35.8458,2,0,,75.0,0
2679,UKR136838,2023-09-24,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Kotliarivka,49.6312,37.9063,2,0,,73.0,0
2680,UKR136839,2023-09-24,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kharkiv,Kupianskyi,Petropavlivska,Nova Tarasivka,49.6599,37.9844,2,0,,66.0,0
2681,UKR136840,2023-09-24,2023,1,Military Forces of Ukraine (2019-) Air Force,,State forces,Military Forces of Russia (2000-),,External/Other forces,State forces-External/Other forces,,Kherson,Kakhovskyi,Novokakhovska,Nova Kakhovka,46.7545,33.3486,2,0,,19803.0,0
2682,UKR129335,2023-09-24,2023,1,Military Forces of Russia (2000-) Air Force,Military Forces of Russia (2000-),External/Other forces,Military Forces of Ukraine (2019-),,State forces,State forces-External/Other forces,,Donetsk,Pokrovskyi,Marinska,Krasnohorivka,48.006,37.5097,2,0,,6181.0,0
